INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (1,'1','SOLIZ','EMA','1','12345678','1981-01-01','1','1','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (555,'1','KALBERMATTER','MICAELA KAREN','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (556,'1','SERRANO','LORENA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (557,'1','DIAZ','ANGELA ','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (558,'1','NIETO','MARIANA VICTORIA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (559,'1','PEREYRA','CINTIA CECILIA ','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (560,'1','DA','ROSA YANINA YESICA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (561,'1','WAGNER','CINTIA DAIANA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (562,'1','ALARCON','LIZI','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (563,'1','RECALDE','CARINA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (564,'1','ROVALETTI','AGUSTINA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (565,'1','BUCHWAIZ','CARLOTA PATRICIA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (566,'1','SERVIN','KARINA BRIGIDA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (567,'1','ACOSTA','NICOLE','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (568,'1','ZIMMERMAN','NOEMI ELIZABET','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (569,'1','KIRILENKO','DEBORA TATIANA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (570,'1','MONTERO','GERONIMA LEONOR','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (571,'1','GARCIA','FLORENCIA ALEJANDRA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (572,'1','VALENZUELA','ROMINA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (573,'1','ROQUE','YESICA GABRIELA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (574,'1','WILLI','CARLA VIVIANA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (575,'1','RUIZ','JOSEFINA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (576,'1','RAVELLI','MELISA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (577,'1','BARANET','OREL','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (578,'1','QUIÑONES','MICAELA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (579,'1','CUELLO','ANDREA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (580,'1','RODRIGUEZ','CAMILA LUCIANA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (581,'1','DE LIMA','ELIANA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (582,'1','VELAZQUEZ','ROMILI ','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (583,'1','FERNANDEZ','SANDRA GABRIELA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (584,'1','GODOY','VERONICA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (585,'1','HERRERA','ELIANA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (586,'1','BAEZ','PAULA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (587,'1','SCAPPINI','SAMANTA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (588,'1','GONZALEZ','MARIA PIA','1','12345678','1981-01-01','1','48','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (589,'1','ASCONA','VIVIANA','1','12345678','1981-01-01','1','49','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (590,'1','FRAGA','JESICA','1','12345678','1981-01-01','1','49','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (591,'1','LOPEZ','ANDREA ','1','12345678','1981-01-01','1','49','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (592,'1','MELATINI','JESSICA','1','12345678','1981-01-01','1','49','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (593,'1','RAMIREZ','VANESA','1','12345678','1981-01-01','1','49','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (594,'1','CENTURION','ANDREA','1','12345678','1981-01-01','1','49','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (595,'1','BALANDA','JULIETA','1','12345678','1981-01-01','1','50','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (596,'1','TORRES','MARCELA','1','12345678','1981-01-01','1','50','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (597,'1','JARA','DANIELA AYELEN','1','12345678','1981-01-01','1','50','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (598,'1','DALLANORA','MARIELA','1','12345678','1981-01-01','1','50','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (599,'1','ANTIVERO','GABRIELA','1','12345678','1981-01-01','1','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (600,'1','RODAS','ROSANA','1','12345678','1981-01-01','1','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (601,'1','BIALAS','SANDRA','1','12345678','1981-01-01','1','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (602,'1','FERREYRA','CAROLINA','1','12345678','1981-01-01','1','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (603,'1','MORINIGO','CELIA','1','12345678','1981-01-01','1','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (604,'1','FERREYRA','MIRIAM','1','12345678','1981-01-01','1','11','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (605,'1','BENITEZ','CINTHIA','1','12345678','1981-01-01','1','52','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (606,'1','MACHADO','DANIELA SOLEDAD','1','12345678','1981-01-01','1','52','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (607,'1','FERNANDEZ','YANINA','1','12345678','1981-01-01','1','52','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (608,'1','BENITEZ','PERLA','1','12345678','1981-01-01','1','52','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (609,'1','ARAUJO','IRENE','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (610,'1','SANCHEZ','CARMEN GABRIELA','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (611,'1','VALENZUELA','TAMARA GISEL','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (612,'1','URUNAGA','NOELIA','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (613,'1','PERALTA','CARLA','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (614,'1','STORMOSKY','ANTONELA ROMINA','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (615,'1','VALENZUELA','JESICA','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (616,'1','LOPEZ','MARIELEN CELESTE','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (617,'1','OSORIO','PAOLA','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (618,'1','ESMERALDINO','MARIANELA','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (619,'1','MOREL','NATALIA','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (620,'1','RODRIGUEZ','SOLEDAD','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (621,'1','MEZA','EUGENIA','1','12345678','1981-01-01','1','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (622,'1','ESPINOSA','JORGE GUSTAVO','1','12345678','1981-01-01','2','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (623,'1','ALDO','GUILLERMO MARIN','1','12345678','1981-01-01','2','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (624,'1','VAN DER KOLK','PEDRO','1','12345678','1981-01-01','2','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (625,'1','ARMOA','CRISTIAN WALTER','1','12345678','1981-01-01','2','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (626,'1','SOTELO','DARIO','1','12345678','1981-01-01','2','53','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (627,'1','ALVEZ RODRIGUEZ','FABIAN NELSON','1','12345678','1981-01-01','2','54','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (628,'1','BOGADO','LUIS','1','12345678','1981-01-01','2','54','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (629,'1','LOPEZ','MIGUEL','1','12345678','1981-01-01','2','54','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (630,'1','RIVAS','PABLO','1','12345678','1981-01-01','2','54','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (631,'1','SARACHO','OMAR ','1','12345678','1981-01-01','2','54','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (632,'1','SCATENA','JUAN','1','12345678','1981-01-01','2','54','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (633,'1','VAZQUEZ','DAVID ESTEBAN','1','12345678','1981-01-01','2','54','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (634,'1','ZURDEL','MARCELO','1','12345678','1981-01-01','2','54','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (635,'1','ARCE','MATIAS','1','12345678','1981-01-01','2','55','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (636,'1','DOS SANTOS','LEONARDO CEFERINO','1','12345678','1981-01-01','2','55','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (637,'1','GARCETE','JULIO','1','12345678','1981-01-01','2','55','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (638,'1','GODOY','CARLOS SEBASTIAN','1','12345678','1981-01-01','2','55','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (639,'1','GONZALEZ','ARNALDO RAMON','1','12345678','1981-01-01','2','55','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (640,'1','JUNIS','ADRIAN RICARDO','1','12345678','1981-01-01','2','55','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (641,'1','OLIVERA','MANUEL','1','12345678','1981-01-01','2','55','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (642,'1','ARCE','CRISTIAN','1','12345678','1981-01-01','2','56','4','1','5',DEFAULT,'2');
INSERT INTO sgr.persona ( id_persona, id_camposempleado, apellido, nombre, id_tipo_doc, doc, fnac, id_genero, id_sector, id_rol, id_nacionalidad, id_estadocivil, fbaja, id_entidad) VALUES (643,'1','CABRAL','EMANUEL FABIAN','1','12345678','1981-01-01','2','56','4','1','5',DEFAULT,'2');
